4502636087-30,Purchase Requisition Creation,20171228 00:00:00,USER 150,,
4502473173-20,Purchase Requisition Creation,20170125 00:00:00,USER 357,,
4502592520-50,Purchase Requisition Creation,20170927 00:00:00,USER 526,,
4502621543-60,Purchase Requisition Creation,20171124 00:00:00,USER 328,,
4502583893-80,Purchase Requisition Creation,20170909 00:00:00,USER 328,,
4502610830-20,Purchase Requisition Creation,20171101 00:00:00,USER 326,,
4502517800-280,Purchase Requisition Creation,20170421 00:00:00,USER 443,,
4502490069-10,Purchase Requisition Creation,20170217 00:00:00,USER 23,,
4502566379-10,Purchase Requisition Creation,20170728 00:00:00,USER 7,,
4502467008-40,Purchase Requisition Creation,20170113 00:00:00,USER 442,,
4502598986-50,Purchase Requisition Creation,20171010 00:00:00,USER 443,,
4502473365-190,Purchase Requisition Creation,20170126 00:00:00,USER 328,,
4502517433-140,Purchase Requisition Creation,20170421 00:00:00,USER 23,,
4502535367-60,Purchase Requisition Creation,20170523 00:00:00,USER 477,,
4502576658-80,Purchase Requisition Creation,20170829 00:00:00,USER 42,,
4502619626-10,Purchase Requisition Creation,20171120 00:00:00,USER 476,,
4502532189-270,Purchase Requisition Creation,20170517 00:00:00,USER 328,,
4502532189-340,Purchase Requisition Creation,20170518 00:00:00,USER 328,,
4502613923-90,Purchase Requisition Creation,20171110 00:00:00,USER 442,,
4502633296-20,Purchase Requisition Creation,20171220 00:00:00,USER 23,,
4502617570-80,Purchase Requisition Creation,20171117 00:00:00,USER 442,,
4700044340-10,Purchase Requisition Creation,20170203 00:00:00,USER 198,,
4502499739-10,Purchase Requisition Creation,20170315 00:00:00,USER 59,,
4502498202-10,Purchase Requisition Creation,20170311 00:00:00,USER 23,,
4502598923-240,Purchase Requisition Creation,20171011 00:00:00,USER 328,,
4502616281-40,Purchase Requisition Creation,20171114 00:00:00,USER 131,,
4502491511-20,Purchase Requisition Creation,20170222 00:00:00,USER 390,,
4502464675-20,Purchase Requisition Creation,20170105 00:00:00,USER 442,,
4502534093-170,Purchase Requisition Creation,20170522 00:00:00,USER 141,,
4502597368-40,Purchase Requisition Creation,20171007 00:00:00,USER 23,,
4502469217-10,Purchase Requisition Creation,20170110 00:00:00,USER 150,,
4502486199-60,Purchase Requisition Creation,20170221 00:00:00,USER 150,,
4502622752-20,Purchase Requisition Creation,20171128 00:00:00,USER 131,,
4502524518-70,Purchase Requisition Creation,20170504 00:00:00,USER 192,,
4502490071-80,Purchase Requisition Creation,20170225 00:00:00,USER 23,,
4502619525-10,Purchase Requisition Creation,20171122 00:00:00,USER 150,,
4502631713-10,Purchase Requisition Creation,20171215 00:00:00,USER 169,,
4502538531-20,Purchase Requisition Creation,20170531 00:00:00,USER 23,,
4502567711-40,Purchase Requisition Creation,20170803 00:00:00,USER 443,,
4502481453-80,Purchase Requisition Creation,20170210 00:00:00,USER 61,,
4502564456-20,Purchase Requisition Creation,20170726 00:00:00,USER 442,,
4502462144-10,Purchase Requisition Creation,20170105 00:00:00,USER 296,,
4502460126-10,Purchase Requisition Creation,20170102 00:00:00,USER 341,,
4502500676-50,Purchase Requisition Creation,20170316 00:00:00,USER 443,,
4502462624-140,Purchase Requisition Creation,20170107 00:00:00,USER 328,,
4502605351-250,Purchase Requisition Creation,20171019 00:00:00,USER 141,,
4502627648-50,Purchase Requisition Creation,20171207 00:00:00,USER 443,,
4502560170-110,Purchase Requisition Creation,20170714 00:00:00,USER 23,,
4502510479-160,Purchase Requisition Creation,20170404 00:00:00,USER 328,,
4502627148-10,Purchase Requisition Creation,20171206 00:00:00,USER 34,,
4502604915-30,Purchase Requisition Creation,20171017 00:00:00,USER 59,,
4502626245-10,Purchase Requisition Creation,20171205 00:00:00,USER 448,,
4502616388-40,Purchase Requisition Creation,20171116 00:00:00,USER 23,,
4502542083-30,Purchase Requisition Creation,20170607 00:00:00,USER 394,,
4502539661-30,Purchase Requisition Creation,20170601 00:00:00,USER 442,,
4502483946-150,Purchase Requisition Creation,20170217 00:00:00,USER 23,,
4502597368-80,Purchase Requisition Creation,20171007 00:00:00,USER 23,,
4502614350-10,Purchase Requisition Creation,20171112 00:00:00,USER 150,,
4502633416-20,Purchase Requisition Creation,20171216 00:00:00,USER 443,,
4502632812-10,Purchase Requisition Creation,20171218 00:00:00,USER 382,,
4502604056-70,Purchase Requisition Creation,20171020 00:00:00,USER 442,,
4502462360-10,Purchase Requisition Creation,20170106 00:00:00,USER 442,,
4502601854-20,Purchase Requisition Creation,20171013 00:00:00,USER 155,,
4502483881-30,Purchase Requisition Creation,20170216 00:00:00,USER 343,,
4502539822-50,Purchase Requisition Creation,20170601 00:00:00,USER 355,,
4502531730-80,Purchase Requisition Creation,20170517 00:00:00,USER 150,,
4502582741-10,Purchase Requisition Creation,20170907 00:00:00,USER 150,,
4502510576-10,Purchase Requisition Creation,20170404 00:00:00,USER 150,,
4502618393-50,Purchase Requisition Creation,20171118 00:00:00,USER 443,,
4502493899-20,Purchase Requisition Creation,20170307 00:00:00,USER 328,,
4502462624-150,Purchase Requisition Creation,20170106 00:00:00,USER 328,,
4502578201-90,Purchase Requisition Creation,20170830 00:00:00,USER 448,,
4502534938-20,Purchase Requisition Creation,20170523 00:00:00,USER 23,,
4502466276-10,Purchase Requisition Creation,20170116 00:00:00,USER 323,,
4502567748-10,Purchase Requisition Creation,20170804 00:00:00,USER 442,,
4502622088-20,Purchase Requisition Creation,20171127 00:00:00,USER 203,,
4502585672-10,Purchase Requisition Creation,20170913 00:00:00,USER 430,,
4502459481-80,Purchase Requisition Creation,20161228 00:00:00,USER 469,,
4502492087-20,Purchase Requisition Creation,20170302 00:00:00,USER 357,,
4502619263-160,Purchase Requisition Creation,20171121 00:00:00,USER 442,,
4502601285-50,Purchase Requisition Creation,20171015 00:00:00,USER 442,,
4502500141-30,Purchase Requisition Creation,20170316 00:00:00,USER 469,,
4502602367-180,Purchase Requisition Creation,20171018 00:00:00,USER 23,,
4502515348-40,Purchase Requisition Creation,20170413 00:00:00,USER 328,,
4502543332-30,Purchase Requisition Creation,20170603 00:00:00,USER 150,,
4502619532-20,Purchase Requisition Creation,20171122 00:00:00,USER 23,,
4502609733-20,Purchase Requisition Creation,20171101 00:00:00,USER 421,,
4502539961-50,Purchase Requisition Creation,20170601 00:00:00,USER 382,,
4502506598-80,Purchase Requisition Creation,20170328 00:00:00,USER 23,,
4502604053-40,Purchase Requisition Creation,20171020 00:00:00,USER 442,,
4502631743-190,Purchase Requisition Creation,20171213 00:00:00,USER 23,,
4502576285-10,Purchase Requisition Creation,20170825 00:00:00,USER 448,,
4502602561-30,Purchase Requisition Creation,20171017 00:00:00,USER 155,,
4502633406-20,Purchase Requisition Creation,20171216 00:00:00,USER 443,,
4502625393-60,Purchase Requisition Creation,20171202 00:00:00,USER 442,,
4502539369-40,Purchase Requisition Creation,20170601 00:00:00,USER 23,,
4502597352-20,Purchase Requisition Creation,20171006 00:00:00,USER 23,,
4502494844-40,Purchase Requisition Creation,20170307 00:00:00,USER 23,,
4502602163-20,Purchase Requisition Creation,20171017 00:00:00,USER 131,,
4502535755-130,Purchase Requisition Creation,20170524 00:00:00,USER 328,,
4502621539-270,Purchase Requisition Creation,20171126 00:00:00,USER 23,,
4502501475-50,Purchase Requisition Creation,20170318 00:00:00,USER 61,,
4502509419-30,Purchase Requisition Creation,20170331 00:00:00,USER 443,,
4502634190-10,Purchase Requisition Creation,20171220 00:00:00,USER 204,,
4502491246-140,Purchase Requisition Creation,20170228 00:00:00,USER 343,,
4502597007-120,Purchase Requisition Creation,20171005 00:00:00,USER 442,,
4502537913-50,Purchase Requisition Creation,20170525 00:00:00,USER 442,,
4502599832-150,Purchase Requisition Creation,20171012 00:00:00,USER 53,,
4502560703-10,Purchase Requisition Creation,20170714 00:00:00,USER 59,,
4502516862-40,Purchase Requisition Creation,20170420 00:00:00,USER 23,,
4502592099-60,Purchase Requisition Creation,20170927 00:00:00,USER 442,,
4502557816-40,Purchase Requisition Creation,20170707 00:00:00,USER 442,,
4502621539-310,Purchase Requisition Creation,20171127 00:00:00,USER 23,,
4502569505-150,Purchase Requisition Creation,20170808 00:00:00,USER 448,,
4502620861-30,Purchase Requisition Creation,20171124 00:00:00,USER 23,,
4502616412-40,Purchase Requisition Creation,20171115 00:00:00,USER 328,,
4502621244-10,Purchase Requisition Creation,20171124 00:00:00,USER 150,,
4502557061-150,Purchase Requisition Creation,20170705 00:00:00,USER 328,,
4502615095-20,Purchase Requisition Creation,20171114 00:00:00,USER 442,,
4502607693-10,Purchase Requisition Creation,20171026 00:00:00,USER 292,,
4502634907-50,Purchase Requisition Creation,18 Dec 2017 00:00:00,USER 49,,
4502633363-70,Purchase Requisition Creation,20171219 00:00:00,USER 443,,
4502529520-30,Purchase Requisition Creation,20170512 00:00:00,USER 23,,
4502628449-20,Purchase Requisition Creation,20171209 00:00:00,USER 59,,
4502510479-70,Purchase Requisition Creation,20170405 00:00:00,USER 328,,
4502585575-10,Purchase Requisition Creation,20170907 00:00:00,USER 465,,
4502517866-110,Purchase Requisition Creation,20170420 00:00:00,USER 151,,
4502507430-50,Purchase Requisition Creation,20170329 00:00:00,USER 443,,
4502537281-70,Purchase Requisition Creation,20170527 00:00:00,USER 23,,
4502498793-10,Purchase Requisition Creation,20170308 00:00:00,USER 181,,
4502519213-10,Purchase Requisition Creation,20170421 00:00:00,USER 321,,
4502508024-30,Purchase Requisition Creation,20170329 00:00:00,USER 263,,
4502486565-10,Purchase Requisition Creation,20170209 00:00:00,USER 389,,
4502619665-50,Purchase Requisition Creation,20171120 00:00:00,USER 131,,
4502548649-20,Purchase Requisition Creation,20170620 00:00:00,USER 23,,
4502531788-80,Purchase Requisition Creation,20170516 00:00:00,USER 443,,
4502617291-170,Purchase Requisition Creation,20171115 00:00:00,USER 61,,
4502517866-90,Purchase Requisition Creation,20170420 00:00:00,USER 151,,
4502621583-20,Purchase Requisition Creation,20171125 00:00:00,USER 443,,
4502574386-20,Purchase Requisition Creation,20170822 00:00:00,USER 512,,
4502625796-130,Purchase Requisition Creation,20171129 00:00:00,USER 328,,
4502527394-110,Purchase Requisition Creation,20170505 00:00:00,USER 442,,
4502501165-40,Purchase Requisition Creation,20170317 00:00:00,USER 328,,
4502539993-250,Purchase Requisition Creation,20170602 00:00:00,USER 328,,
4502517115-50,Purchase Requisition Creation,20170420 00:00:00,USER 442,,
4502474682-110,Purchase Requisition Creation,20170131 00:00:00,USER 343,,
4502625309-50,Purchase Requisition Creation,20171204 00:00:00,USER 443,,
4502514786-10,Purchase Requisition Creation,20170412 00:00:00,USER 395,,
4502598016-10,Purchase Requisition Creation,20171010 00:00:00,USER 23,,
4502494850-10,Purchase Requisition Creation,20170308 00:00:00,USER 530,,
4502520130-70,Purchase Requisition Creation,20170425 00:00:00,USER 443,,
4502544025-10,Purchase Requisition Creation,20170610 00:00:00,USER 23,,
4502465875-150,Purchase Requisition Creation,20170114 00:00:00,USER 23,,
4502627593-50,Purchase Requisition Creation,20171208 00:00:00,USER 23,,
4502537485-70,Purchase Requisition Creation,20170524 00:00:00,USER 443,,
4502504331-190,Purchase Requisition Creation,20170323 00:00:00,USER 328,,
4502484198-110,Purchase Requisition Creation,20170216 00:00:00,USER 443,,
4502596111-20,Purchase Requisition Creation,20171005 00:00:00,USER 23,,
4502541576-120,Purchase Requisition Creation,20170606 00:00:00,USER 328,,
4502589424-30,Purchase Requisition Creation,20170921 00:00:00,USER 150,,
4502493292-10,Purchase Requisition Creation,20170208 00:00:00,USER 189,,
4502557061-140,Purchase Requisition Creation,20170707 00:00:00,USER 328,,
4502538185-20,Purchase Requisition Creation,20170530 00:00:00,USER 294,,
4502545014-50,Purchase Requisition Creation,20170612 00:00:00,USER 299,,
4502633343-20,Purchase Requisition Creation,18 Dec 2017 00:00:00,USER 29,,
4502604066-80,Purchase Requisition Creation,20171020 00:00:00,USER 442,,
4502542943-10,Purchase Requisition Creation,20170608 00:00:00,USER 369,,
4502502844-40,Purchase Requisition Creation,20170321 00:00:00,USER 432,,
4502609782-50,Purchase Requisition Creation,20171102 00:00:00,USER 23,,
4502617185-10,Purchase Requisition Creation,20171116 00:00:00,USER 416,,
4502518355-40,Purchase Requisition Creation,20170422 00:00:00,USER 23,,
4502513377-10,Purchase Requisition Creation,20170410 00:00:00,USER 146,,
4502547323-150,Purchase Requisition Creation,20170616 00:00:00,USER 264,,
4502479305-60,Purchase Requisition Creation,20170207 00:00:00,USER 337,,
4502495041-20,Purchase Requisition Creation,20170308 00:00:00,USER 442,,
4502617332-30,Purchase Requisition Creation,20171116 00:00:00,USER 443,,
4502600315-30,Purchase Requisition Creation,20171013 00:00:00,USER 23,,
4502600965-80,Purchase Requisition Creation,20171014 00:00:00,USER 23,,
4502534938-200,Purchase Requisition Creation,20170523 00:00:00,USER 23,,
4502529591-10,Purchase Requisition Creation,20170509 00:00:00,USER 503,,
4502634907-80,Purchase Requisition Creation,18 Dec 2017 00:00:00,USER 49,,
4502540191-10,Purchase Requisition Creation,20170531 00:00:00,USER 53,,
4502614345-30,Purchase Requisition Creation,20171112 00:00:00,USER 59,,
4502591076-70,Purchase Requisition Creation,20170925 00:00:00,USER 167,,
4502478380-10,Purchase Requisition Creation,20170207 00:00:00,USER 363,,
4502625670-30,Purchase Requisition Creation,20171204 00:00:00,USER 475,,
4502613937-50,Purchase Requisition Creation,20171201 00:00:00,USER 313,,
4502544012-50,Purchase Requisition Creation,20170608 00:00:00,USER 23,,
4502585570-10,Purchase Requisition Creation,20170913 00:00:00,USER 473,,
4502496973-20,Purchase Requisition Creation,20170309 00:00:00,USER 343,,
4502574523-70,Purchase Requisition Creation,20170822 00:00:00,USER 328,,
4502494466-10,Purchase Requisition Creation,20170307 00:00:00,USER 213,,
4502574658-30,Purchase Requisition Creation,20170823 00:00:00,USER 150,,
4502616388-120,Purchase Requisition Creation,20171116 00:00:00,USER 23,,
4502481453-40,Purchase Requisition Creation,20170208 00:00:00,USER 59,,
4502546405-10,Purchase Requisition Creation,20170615 00:00:00,USER 150,,
4502617198-50,Purchase Requisition Creation,20171117 00:00:00,USER 23,,
4502471178-40,Purchase Requisition Creation,20170124 00:00:00,USER 379,,
4502631500-90,Purchase Requisition Creation,20171215 00:00:00,USER 150,,
4502521535-60,Purchase Requisition Creation,20170428 00:00:00,USER 150,,
4502529674-170,Purchase Requisition Creation,20170511 00:00:00,USER 443,,
4502460119-310,Purchase Requisition Creation,20170103 00:00:00,USER 328,,
4502631743-180,Purchase Requisition Creation,20171213 00:00:00,USER 23,,
4502517963-60,Purchase Requisition Creation,20170331 00:00:00,USER 443,,
4502628281-100,Purchase Requisition Creation,20171209 00:00:00,USER 59,,
4502464965-50,Purchase Requisition Creation,20170113 00:00:00,USER 23,,
4502621543-40,Purchase Requisition Creation,20171124 00:00:00,USER 328,,
4502597352-30,Purchase Requisition Creation,20171007 00:00:00,USER 23,,
4502609421-50,Purchase Requisition Creation,20171031 00:00:00,USER 442,,
4502482935-60,Purchase Requisition Creation,20170210 00:00:00,USER 34,,
4502491246-170,Purchase Requisition Creation,20170228 00:00:00,USER 343,,
4502484164-40,Purchase Requisition Creation,20170217 00:00:00,USER 150,,
4502478308-70,Purchase Requisition Creation,20170207 00:00:00,USER 443,,
4502508544-190,Purchase Requisition Creation,20170330 00:00:00,USER 440,,
4502512397-10,Purchase Requisition Creation,20170407 00:00:00,USER 406,,
4502560255-20,Purchase Requisition Creation,20170714 00:00:00,USER 442,,
4502510499-190,Purchase Requisition Creation,20170329 00:00:00,USER 328,,
4502552657-50,Purchase Requisition Creation,20170628 00:00:00,USER 442,,
4502616569-20,Purchase Requisition Creation,20171114 00:00:00,USER 450,,
4502502934-40,Purchase Requisition Creation,20170321 00:00:00,USER 442,,
4502590952-20,Purchase Requisition Creation,20170923 00:00:00,USER 442,,
4502601977-20,Purchase Requisition Creation,20171017 00:00:00,USER 442,,
4502546140-90,Purchase Requisition Creation,20170614 00:00:00,USER 442,,
4502580407-40,Purchase Requisition Creation,20170905 00:00:00,USER 23,,
4502610107-10,Purchase Requisition Creation,20171102 00:00:00,USER 161,,
4502598923-190,Purchase Requisition Creation,20171011 00:00:00,USER 328,,
4502544035-80,Purchase Requisition Creation,20170609 00:00:00,USER 328,,
4502528031-50,Purchase Requisition Creation,20170509 00:00:00,USER 442,,
4502471368-30,Purchase Requisition Creation,20170125 00:00:00,USER 23,,
4502539993-190,Purchase Requisition Creation,20170602 00:00:00,USER 328,,
